id,smiles,pKi
CHEMBL153479,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,5.74
CHEMBL2112915,C[C@H](CF)OC(=O)C1C(c2ccc(Cl)cc2)CC2CCC1N2C,7.19
CHEMBL337020,OC1(c2ccc(Cl)cc2)c2ccccc2C2=N[C@H]3CCCC[C@@H]3N21,6.22
CHEMBL3323099,CN1Cc2ccccc2C(c2cccc3sccc23)C1,7.39
CHEMBL3912020,COc1ccc(Br)c(CC2CCN(CCc3cc(OC)c(OC)cc3Cl)CC2)c1,7.55
CHEMBL424660,CNCCC(Oc1cccc2ccccc12)c1cccs1,8.85
CHEMBL1800685,O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,5.3
CHEMBL3974952,COc1cccc(CCN2CCC(Cc3cc(OC)ccc3Br)CC2)c1,7.43
CHEMBL467736,Cl.NC[C@H]1C[C@@H]1c1ccccc1Br,5.42
CHEMBL520301,[11CH3]Oc1cccc2c1CCN(CCCc1c[nH]c3ccc(F)cc13)C2,7.35
CHEMBL245921,CN(C)CCC(Oc1cccc(Br)c1)c1ccc(OCCCN2CCCCC2)cc1,8.4
CHEMBL2326690,C1=CCC(c2cc3ccccc3o2)CNC1,6.62
CHEMBL2326689,CN1CC=CCC(c2cc3ccccc3o2)C1,6.1
CHEMBL3704755,C[C@H](CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,6.52
CHEMBL1170211,Fc1cc(N2CCNCC2Cc2ccccc2)cc2cc[nH]c12,7.8
CHEMBL1171392,c1ccc(CC2CNCCN2c2ccccc2)cc1,7.8
CHEMBL237861,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCCCC5)cc4)ccc32)cc1,7.64
CHEMBL512202,COC(=O)[C@H]1[C@@H](c2ccc(OC)cc2)C[C@H]2CC[C@H]1N2C.Cl,8.37
CHEMBL4071451,O=S(=O)(NCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1)c1ccc2ccccc2c1,8.77
CHEMBL3323091,CN1Cc2ccccc2C(c2cc3ccccc3o2)C1,7.04
CHEMBL3799481,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOCCSc3cccc4ccccc34)cc21,5.7
CHEMBL208191,FC(F)(F)c1ccccc1CN(C1CCCC1)C1CCNCC1.O=C(O)/C=C/C(=O)O,8.44
CHEMBL208121,CCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,8.66
CHEMBL3920217,Oc1ccccc1CCCNCc1ccccc1O,4.96
CHEMBL3819494,c1ccc2c(c1)CCN(CCCCc1c[nH]c3ccccc13)C2,6.95
CHEMBL199093,CCC1(CCCNC)Cc2cc(Cl)ccc2N(c2ccc(C)cc2)C1=O,6.89
CHEMBL294733,COC(=O)C1C(c2cccc(-c3ccccc3)c2)CC2CCC1N2C,7.41
CHEMBL218082,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,9.02
CHEMBL157455,CC(NC(C)(C)C)C(O)c1ccccc1,5.4
CHEMBL373773,Clc1ccc(C(Cc2ccccc2)C2CCCCN2)cc1,5.96
CHEMBL245715,COc1cccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)c1,7.96
CHEMBL245308,CC(C)N1CCC(Oc2ccc(C(CCN(C)C)Oc3ccccc3)cc2)CC1,6.77
CHEMBL218849,CCCCC(c1ccc(Cl)cc1)C1CCCCN1,5.32
CHEMBL457415,COC(=O)[C@H]1[C@@H](c2ccc(OC)c(I)c2)C[C@H]2CC[C@H]1N2C.Cl,8.46
CHEMBL3287653,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCCN(C)CCC[C@@]4(c5ccc(F)cc5)OCc5cc(C#N)ccc54)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,7.96
CHEMBL458488,CCOc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1.Cl,8.77
CHEMBL4454176,COc1ccc2[nH]cc(C3CCN(CCCCN4C(=O)CC(c5c[nH]c6ccc(F)cc56)C4=O)CC3)c2c1,6.7
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,5.17
CHEMBL1323615,CN1c2ccccc2Sc2cc(N)ccc21,5.0
CHEMBL150050,COc1cccc2c1O[C@@H](CN1C3C=C(n4ccc5cc(F)ccc54)CC1CC3)CO2,8.07
CHEMBL3586683,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(CNC(=O)c3ccc(N=[N+]=[N-])c(I)c3)ccc21,7.62
CHEMBL3323097,CN1Cc2ccccc2C(c2cc3ccccc3s2)C1,8.06
CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,5.96
CHEMBL348708,COc1cccc2c1O[C@@H](CN1C3C=C(c4cccc5cccnc45)CC1CC3)CO2,7.48
CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,7.12
CHEMBL394861,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCCCC4)ccc32)cc1,8.29
