id,smiles,pKi
ZINC000013436827,CN(C)CC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.43
ZINC000013436830,CN(C)CC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.43
ZINC000013436833,CN(C)CC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.43
ZINC000013436836,CN(C)CCC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.73
ZINC000013436839,CN(C)CCC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.73
ZINC000013436842,CN(C)CCC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.73
ZINC000013436845,CN(C)CCC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.73
ZINC000013436850,CCN(CC)C[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.84
ZINC000013436853,CCN(CC)C[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.84
ZINC000013436857,CCN(CC)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.84
ZINC000013436860,CCN(CC)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.84
ZINC000013436863,CC(C)N(C[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1)C(C)C,6.49
ZINC000013436869,CC(C)N(C[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1)C(C)C,6.49
ZINC000013436872,CC(C)N(C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1)C(C)C,6.49
ZINC000013436876,CC(C)N(C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1)C(C)C,6.49
ZINC000013436879,CN(C[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1)C(=O)C(F)(F)F,6.16
ZINC000013436882,CN(C[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1)C(=O)C(F)(F)F,6.16
ZINC000013436885,CN(C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1)C(=O)C(F)(F)F,6.16
ZINC000013436889,CN(C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1)C(=O)C(F)(F)F,6.16
ZINC000013436892,CNC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,8.15
ZINC000013436895,CNC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,8.15
ZINC000013436898,NC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,8.25
ZINC000013436902,NC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,8.25
ZINC000013436905,NC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,8.25
ZINC000013436908,NC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,8.25
ZINC000013436911,CN(C)C[C@@]1(C)C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.86
ZINC000013436914,CN(C)C[C@]1(C)C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.86
ZINC000013436917,CN(C)C[C@@]1(C)C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.86
